,UserId,ProductId,Rating,Timestamp,Snack_Sub_Name,Price,Product_ID
3088,A2GIS1BQMZRQ4Q,1400599997,5.0,1277337600,Snakku,38.95,321732944
3089,AI09WWRK2VTHN,1400599997,3.0,1305936000,SnackNation,9.99,558835155
3090,A1ZQA6XMAQO5V0,1400599997,2.0,1262736000,Bokksu,39.0,594481813
3091,A3NJE4PPFR17UV,1400599997,1.0,1276473600,MunchPak,9.95,594481902
3092,A37Y3KPV2UKT9T,1400599997,5.0,1300665600,Keto Krate,34.95,594482127
3093,AW8VVTZ83XSJW,1400599997,5.0,1355875200,Yummy Bazaar World Sampler,9.95,594451647
3094,A2GP2CG9U0DAUZ,1400599997,5.0,1306454400,Snackfair,15.5,13279300
3095,A23DRB25HRL9J4,1400599997,1.0,1396483200,Universal Yums,13.0,594511488
3096,A2LBTFSYHHP02V,1400599997,4.0,1265932800,Snakku,38.95,321732944
3097,A2I6HWYZO5AHOV,1400599997,5.0,1295136000,NatureBox,5.0,528881469
3098,A3QJDQ7DA99PZB,1400599997,1.0,1262563200,ZenPop,24.5,594012015
3099,ANT6VNLW5DZ87,1400599997,3.0,1309996800,NatureBox,5.0,528881469
3100,ART0YA13VWXNB,1400599997,3.0,1272499200,TokyoTreat,22.5,970407998
3101,A3SNSN41NB9TJA,1400599997,1.0,1303948800,ZenPop,24.5,594012015
3102,A42YG78Z1GBBD,1400599997,5.0,1308787200,Universal Yums,13.0,594511488
3103,A3LK7FAVWKBX6L,1400599997,1.0,1280188800,Universal Yums,13.0,594511488
3104,A1MDRMX9BLKLPU,1400599997,1.0,1372032000,Snackfair,15.5,13279300
3105,A11FA8DH6BMXRJ,1400599997,3.0,1279584000,NatureBox,5.0,528881469
3106,A28XZ55KP6I576,1400599997,5.0,1286668800,Vegan Cuts Snack Box,22.95,899336795
3107,A1YFV675F23T62,1400599997,5.0,1274140800,NatureBox,5.0,528881469
3108,A10YS7YTCGOUQH,1400599997,4.0,1268006400,TokyoTreat,22.5,970407998
3109,A2GFY5UYD0J2EW,1400599997,5.0,1274227200,MunchPak,9.95,594481902
3110,A20X3J5AMM7FHE,1400599997,3.0,1290384000,Snackfair,15.5,13279300
3111,A1IS71BTMEQE5D,1400599997,4.0,1270166400,Love With Food,9.99,439886341
3112,A105AZN9C8UAOJ,1400599997,5.0,1297728000,Snackfair,15.5,13279300
3113,AJXDCGBR8E9AD,1400599997,5.0,1316563200,Candy Club,39.99,511189877
3114,A9DRXZ8J4LHIR,1400599997,4.0,1274832000,MunchPak,9.95,594481902
3115,A2GQ3U26V4I4YQ,1400599997,5.0,1361145600,Universal Yums,13.0,594511488
3116,A3DRLSIF65O622,1400599997,1.0,1350000000,Universal Yums,13.0,594511488
3117,A1EXLXG45YXNR3,1400599997,1.0,1266624000,Snakku,38.95,321732944
3118,A1MTGIAV5O5CRF,1400599997,1.0,1285113600,Try the World Snack,19.0,972683275
3119,A3M5DAWVGZEFAG,1400599997,5.0,1308614400,Try the World Snack,19.0,972683275
3120,A3OKH5G69MS8D9,1400599997,3.0,1263686400,Universal Yums,13.0,594511488
3121,A2O4GG7MVOZ06Z,1400599997,5.0,1393372800,Snakku,38.95,321732944
3122,A1A0L9PA8SW29D,1400599997,1.0,1266796800,Bokksu,39.0,594481813
3123,A1BDZE0TP6L492,1400599997,3.0,1322352000,MunchPak,9.95,594481902
3124,A1CSP8EXLD27YA,1400599997,2.0,1269302400,Bokksu,39.0,594481813
3125,A33A5UMF23JS0U,1400599997,5.0,1278806400,SnackNation,9.99,558835155
3126,A2IAD8XA81CQWQ,1400599997,3.0,1296086400,Candy Club,39.99,511189877
3127,A2H4HSOKWLJNJF,1400599997,5.0,1280016000,Bokksu,39.0,594481813
3128,A33B0LGJ5HJ94G,1400599997,1.0,1282089600,Vegan Cuts Snack Box,22.95,899336795
3129,A317LYPCL0LUKL,1400599997,1.0,1291852800,Snakku,38.95,321732944
3130,A2YEHI9JUMJSUK,1400599997,5.0,1272240000,Snakku,38.95,321732944
3131,A32JG57ZA1GQ68,1400599997,3.0,1312934400,Love With Food,9.99,439886341
3132,A2YCEKVUN1W5F1,1400599997,4.0,1285459200,Keto Krate,34.95,594482127
3133,A2WT72RFNNH2ZU,1400599997,1.0,1278892800,Love With Food,9.99,439886341
3134,A21S9RXO6YVQJM,1400599997,5.0,1311897600,Love With Food,9.99,439886341
3135,A2NY5HZ6H0NSTE,1400599997,5.0,1288396800,Candy Club,39.99,511189877
3136,A3US1QSEMTLW18,1400599997,5.0,1281744000,FitSnack,19.9,594477670
3137,A3UORM4VFA8P1I,1400599997,5.0,1293408000,NatureBox,5.0,528881469
3138,ABIN1JYQ9F3J,1400599997,3.0,1372291200,FitSnack,19.9,594477670
3139,ANEUPVXP9GKJQ,1400599997,5.0,1296518400,Bokksu,39.0,594481813
3140,A13HUHXEQPX3YI,1400599997,5.0,1272585600,ZenPop,24.5,594012015
3141,A2A26J80ADVMJY,1400599997,3.0,1309564800,Candy Club,39.99,511189877
3142,A1BAG6XHEUL2CL,1400599997,5.0,1281916800,Keto Krate,34.95,594482127
3143,A1JS0136L2PLWA,1400599997,5.0,1285372800,TokyoTreat,22.5,970407998
3144,A1SNAWQ3DYNK5I,1400599997,1.0,1296432000,ZenPop,24.5,594012015
3145,A824J113ZO679,1400599997,5.0,1299110400,Love With Food,9.99,439886341
3146,A2EJAQH1LUHAZH,1400599997,5.0,1263427200,TokyoTreat,22.5,970407998
3147,A1VXFCKOT183U4,1400599997,2.0,1269216000,FitSnack,19.9,594477670
3148,A1RNIAD5OPGLG,1400599997,4.0,1389916800,Keto Krate,34.95,594482127
3149,A1H2GVAU3DNGB1,1400599997,5.0,1279065600,Candy Club,39.99,511189877
3150,A1B03LV6PO02V3,1400599997,5.0,1295136000,Bokksu,39.0,594481813
3151,A3VPZ1E4Z6GNWN,1400599997,5.0,1264032000,FitSnack,19.9,594477670
3152,A1YLXO0VWSYTKJ,1400599997,2.0,1311379200,Yummy Bazaar World Sampler,9.95,594451647
3153,AE91TC27SLAI8,1400599997,5.0,1274832000,ZenPop,24.5,594012015
3154,A2SD5BP5KR7WIW,1400599997,5.0,1404172800,ZenPop,24.5,594012015
3155,A3POBPFC3WMUDT,1400599997,5.0,1360454400,Snakku,38.95,321732944
3156,A1KVBDXAIHPBZW,1400599997,5.0,1277683200,Love With Food,9.99,439886341
3157,ACF85NI696WW6,1400599997,5.0,1278288000,Snackfair,15.5,13279300
3158,A3LSI1EPZ9AZC0,1400599997,4.0,1266624000,FitSnack,19.9,594477670
3159,A2RFEVAOOH05JN,1400599997,4.0,1290902400,Candy Club,39.99,511189877
3160,A3I3NVURILSQDS,1400599997,5.0,1323129600,Try the World Snack,19.0,972683275
3161,A1GE61NUYB184S,1400599997,1.0,1276128000,Keto Krate,34.95,594482127
3162,A2VYQFMARER8EA,1400599997,4.0,1276646400,Keto Krate,34.95,594482127
3163,A86KU1TYSPZ7F,1400599997,4.0,1278720000,Vegan Cuts Snack Box,22.95,899336795
3164,A1263RB8HKHD76,1400599997,5.0,1284768000,Bokksu,39.0,594481813
3165,A1IW0W5HA5T36P,1400599997,3.0,1266364800,Snackfair,15.5,13279300
3166,A3R965PSO3ETV,1400599997,5.0,1391731200,Yummy Bazaar World Sampler,9.95,594451647
3167,AQJQP7RPKQGI9,1400599997,5.0,1274313600,Snakku,38.95,321732944
3168,A348XSDJVIBJN0,1400599997,3.0,1295395200,Snackfair,15.5,13279300
3169,A1RW9FHHAVBTJL,1400599997,5.0,1272326400,Bokksu,39.0,594481813
3170,A31ESNP77ILEL1,1400599997,1.0,1321833600,Snackfair,15.5,13279300
3171,A1MR9QQ00PNJLF,1400599997,5.0,1350345600,Yummy Bazaar World Sampler,9.95,594451647
3172,A2WPS8N578WLC9,1400599997,5.0,1263859200,ZenPop,24.5,594012015
3173,AWZS4O03NGRYG,1400599997,1.0,1277164800,SnackNation,9.99,558835155
3174,A25DIGLWBZTBCT,1400599997,1.0,1351123200,Love With Food,9.99,439886341
3175,APXDYXJVMBP8C,1400599997,5.0,1283990400,MunchPak,9.95,594481902
3176,A298ER4LZRN4KM,1400599997,1.0,1357084800,Vegan Cuts Snack Box,22.95,899336795
3177,A1M5GZO9QHE7Y2,1400599997,4.0,1263340800,Try the World Snack,19.0,972683275
3178,A19N3S7CBSU6O7,1400599997,5.0,1262044800,TokyoTreat,22.5,970407998
3179,A33BT5EP6NODVQ,1400599997,5.0,1365638400,Snakku,38.95,321732944
3180,AOKC4MRKH1UON,1400599997,5.0,1261526400,SnackNation,9.99,558835155
3181,A3IRASTCORS6X4,1400599997,4.0,1312070400,ZenPop,24.5,594012015
3182,AF5QW34KDMFCG,1400599997,2.0,1279065600,Love With Food,9.99,439886341
3183,A1N7Q1NR7ELYCY,1400599997,1.0,1331337600,Universal Yums,13.0,594511488
3184,ATIOA4WH6UE1C,1400599997,5.0,1338508800,FitSnack,19.9,594477670
3185,A1AZJETY2LMY7R,1400599997,1.0,1305763200,NatureBox,5.0,528881469
3186,A1KWJPABE3F6FH,1400599997,5.0,1293148800,Candy Club,39.99,511189877
3187,A2FK5TBDTX1WZL,1400599997,5.0,1301097600,Bokksu,39.0,594481813
3188,A2TDEHV2JAV4VS,1400599997,4.0,1304121600,Candy Club,39.99,511189877
3189,A275V2MNJM1EC7,1400599997,3.0,1359331200,Love With Food,9.99,439886341
3190,A2KV9CT1CGLC1E,1400599997,4.0,1305158400,Universal Yums,13.0,594511488
3191,A1N8P79DYRJWL8,1400599997,5.0,1365120000,TokyoTreat,22.5,970407998
3192,AXDOKAD6WGV51,1400599997,5.0,1278460800,Try the World Snack,19.0,972683275
3193,A1QXUOIF8TORKC,1400599997,1.0,1263600000,TokyoTreat,22.5,970407998
3194,A8JV3BAGBDHMF,1400599997,1.0,1356912000,Yummy Bazaar World Sampler,9.95,594451647
3195,AQK1UANABS9XB,1400599997,5.0,1265673600,TokyoTreat,22.5,970407998
3196,A1MP3XMNWQQW8X,1400599997,5.0,1294185600,Keto Krate,34.95,594482127
3197,A1A35W25SQWXES,1400599997,1.0,1277251200,Love With Food,9.99,439886341
3198,A2OMRTSJ6YD1QL,1400599997,5.0,1281139200,Universal Yums,13.0,594511488
3199,A2EJPGQV89WOTD,1400599997,1.0,1281744000,Snakku,38.95,321732944
3200,A2IPSWMCHH3U7B,1400599997,5.0,1293494400,NatureBox,5.0,528881469
3201,A3DVUK9M696MG1,1400599997,5.0,1264809600,Keto Krate,34.95,594482127
3202,APWARS0L4QGPC,1400599997,1.0,1278115200,Try the World Snack,19.0,972683275
3203,A13SZHBTLJU0KI,1400599997,1.0,1396828800,Love With Food,9.99,439886341
3204,A2F7ZQSBTA5WGO,1400599997,5.0,1300233600,TokyoTreat,22.5,970407998
3205,A343QC2O211PHA,1400599997,1.0,1298246400,Universal Yums,13.0,594511488
3206,A12BXBRPAODSDN,1400599997,5.0,1273363200,Yummy Bazaar World Sampler,9.95,594451647
3207,A1YX6AIQHCUBDQ,1400599997,4.0,1281657600,FitSnack,19.9,594477670
3208,AWJM1UINK3UF3,1400599997,1.0,1308441600,MunchPak,9.95,594481902
3209,A24UK0IK5R3QB9,1400599997,5.0,1269302400,MunchPak,9.95,594481902
3210,A1TV28U1449830,1400599997,1.0,1266192000,SnackNation,9.99,558835155
3211,A3VWERLK6ZOWP,1400599997,4.0,1306627200,NatureBox,5.0,528881469
3212,A2J39N8HOPD194,1400599997,1.0,1298332800,ZenPop,24.5,594012015
3213,AL811AWZN3ZES,1400599997,1.0,1286409600,Love With Food,9.99,439886341
3214,A2U4Z76U7DF68,1400599997,3.0,1299801600,Keto Krate,34.95,594482127
3215,A1ZOPI8OMSUX0,1400599997,2.0,1341532800,Keto Krate,34.95,594482127
3216,A2U60CKGI5I1XN,1400599997,1.0,1310688000,Yummy Bazaar World Sampler,9.95,594451647
3217,A333Z1G7NY5NKR,1400599997,5.0,1288051200,Try the World Snack,19.0,972683275
3218,AGMFNT1N7YIAL,1400599997,5.0,1364774400,Vegan Cuts Snack Box,22.95,899336795
3219,A3OQUNO5ZVJUOG,1400599997,1.0,1262563200,TokyoTreat,22.5,970407998
3220,A1KR3NI3GHHTI5,1400599997,1.0,1306886400,Snackfair,15.5,13279300
3221,A3G7BEJJCPD6DS,1400599997,4.0,1288569600,Love With Food,9.99,439886341
3222,AGDJFPY7X0AAA,1400599997,5.0,1289952000,Snackfair,15.5,13279300
3223,AUTBHG6070SL4,1400599997,2.0,1348099200,FitSnack,19.9,594477670
3224,A3CHS8XWR0V9VQ,1400599997,4.0,1311811200,Yummy Bazaar World Sampler,9.95,594451647
3225,AJ1BWOZWHMOE9,1400599997,2.0,1362355200,SnackNation,9.99,558835155
3226,A2JXS1JII6SAUD,1400599997,5.0,1278547200,TokyoTreat,22.5,970407998
3227,A10ZD3YPQ38JQC,1400599997,2.0,1365724800,Universal Yums,13.0,594511488
3228,A2QARZA980DE7S,1400666937,4.0,1389744000,Bokksu,39.0,594481813
3229,A13BRW95C60HUJ,1400666937,5.0,1371081600,Love With Food,9.99,439886341
3230,A3W0F8T0Y5UV2V,1400698987,5.0,1405555200,FitSnack,19.9,594477670
3231,ATTUWQ21F6KQ4,1400698987,5.0,1405555200,Snakku,38.95,321732944
3232,AUTNL9E3MTR4M,1400698987,5.0,1405555200,Universal Yums,13.0,594511488
3233,A1A92O8IVVHW3Q,1400698987,5.0,1385424000,Bokksu,39.0,594481813
3234,AP74N4J82MZV,1400698987,5.0,1391040000,Yummy Bazaar World Sampler,9.95,594451647
3235,A3LDPF5FMB782Z,1400698987,4.0,1392854400,Snakku,38.95,321732944
3236,A23KMF1RYOZ75T,1400698987,4.0,1372291200,Yummy Bazaar World Sampler,9.95,594451647
3237,AN4PBPHH9PFKS,1400698987,4.0,1395014400,FitSnack,19.9,594477670
3238,A339X7YGDO8VZ0,1400698987,5.0,1382054400,Bokksu,39.0,594481813
3239,A3IYSOTP3HA77N,1400698987,5.0,1379462400,Candy Club,39.99,511189877
3240,A1ZZRHIVXDT2R5,1400698987,4.0,1387324800,Love With Food,9.99,439886341
3241,AAASKC7UEFBSE,1400698987,5.0,1395273600,Snakku,38.95,321732944
3242,A2009MTFH7DOZW,1400698987,5.0,1392681600,TokyoTreat,22.5,970407998
3243,AMVHZLR08I501,1400698987,4.0,1381708800,Keto Krate,34.95,594482127
3244,A1XTQULERNAFQ,1400698987,5.0,1368576000,ZenPop,24.5,594012015
3245,A1GHPYA758SQ3G,1400698987,5.0,1385683200,Universal Yums,13.0,594511488
3246,A3NAJLO81N0SEY,1400698987,2.0,1391472000,Keto Krate,34.95,594482127
3247,A2XW9EYLRI4FBB,1400698987,3.0,1384819200,Yummy Bazaar World Sampler,9.95,594451647
3248,A34ZFS8Z5ISLQR,1400698987,2.0,1404259200,Universal Yums,13.0,594511488
3249,A1EFAADE1EJRW,1400698987,5.0,1392422400,TokyoTreat,22.5,970407998
3250,A13X3KB8XPS0ZX,1400698987,1.0,1393372800,Try the World Snack,19.0,972683275
3251,A0590501PZ7HOWJKBGQ4,1400698987,5.0,1394755200,Snakku,38.95,321732944
3252,A1ZPN3O9O4KZCF,1400698987,5.0,1392076800,ZenPop,24.5,594012015
3253,AO70391IO800F,1400698987,5.0,1396396800,Snackfair,15.5,13279300
3254,AJ5HVGVTBWMS0,1400698987,1.0,1372464000,Snackfair,15.5,13279300
3255,A35SB5XA89HR41,1400698987,5.0,1379203200,SnackNation,9.99,558835155
3256,ALRN51WC0BZHL,1400698987,5.0,1395014400,Yummy Bazaar World Sampler,9.95,594451647
3257,ACEQ17N6MTEMR,1400698987,5.0,1393027200,Universal Yums,13.0,594511488
3258,A3BDHHIUI08PXH,1400698987,1.0,1397260800,Love With Food,9.99,439886341
3259,A3MQ7G8NTCG2QY,1400698987,5.0,1373328000,Keto Krate,34.95,594482127
3260,A3J054HK8N6KCU,1400698987,4.0,1377043200,Keto Krate,34.95,594482127
3261,A3VXW2QUU8G1AL,1400698987,2.0,1385769600,Snackfair,15.5,13279300
3262,A3KSG3KMID2TK2,1400698987,5.0,1384819200,FitSnack,19.9,594477670
3263,A10CVZORIHLPC0,1400698987,5.0,1389657600,Snakku,38.95,321732944
3264,A1DYJMKWDD1ASW,1400698987,5.0,1394150400,Bokksu,39.0,594481813
3265,A3T73E7Q9Z6479,1400698987,5.0,1360713600,Vegan Cuts Snack Box,22.95,899336795
3266,A3SUPBOSPX440X,1400698987,5.0,1399248000,NatureBox,5.0,528881469
3267,A1U8BMNVUVNXW7,1400698987,5.0,1393372800,Candy Club,39.99,511189877
3268,A1HH9AB1ZHMTZZ,1400698987,5.0,1387238400,Vegan Cuts Snack Box,22.95,899336795
3269,AUAY6L0QQXX3X,1400698987,4.0,1383177600,Yummy Bazaar World Sampler,9.95,594451647
3270,A3K40CONDFR5S3,1400698987,5.0,1395964800,Snakku,38.95,321732944
3271,A3D9NMOVL677NX,1400698987,4.0,1393977600,ZenPop,24.5,594012015
3272,A1V23NTV7R48CD,1400698987,1.0,1403654400,Snakku,38.95,321732944
3273,A14ZQ6SY0IX99F,1400698987,3.0,1396396800,NatureBox,5.0,528881469
3274,APDMSVI2VU3Q,1400698987,5.0,1379548800,Try the World Snack,19.0,972683275
3275,A18G22TSZ58V1I,1400698987,5.0,1384819200,FitSnack,19.9,594477670
3276,A166KYZFT9M2UZ,1400698987,4.0,1386460800,Snakku,38.95,321732944
3277,A10NBGOUJOAJ4U,1400698987,1.0,1391990400,MunchPak,9.95,594481902
3278,AO98G2L0DLOQH,1400698987,5.0,1390953600,MunchPak,9.95,594481902
3279,A1RP1OM661EO6S,1400698987,5.0,1388620800,MunchPak,9.95,594481902
3280,A1LT2ILVBRDMN2,1400698987,5.0,1397433600,FitSnack,19.9,594477670
3281,A1IEUQCCXOBMG1,1400698987,5.0,1388793600,SnackNation,9.99,558835155
3282,A2DM1QP04HYXNE,1400698987,5.0,1392076800,Snackfair,15.5,13279300
3283,A1T8A6OCVV0UYU,1400698987,5.0,1400716800,MunchPak,9.95,594481902
3284,A3UJYUD475NEM0,1400698987,5.0,1381363200,Bokksu,39.0,594481813
3285,A27TQOIC5Y7F6O,1400698987,1.0,1388966400,Love With Food,9.99,439886341
3286,A2ETK0ZM9WOL20,1400698987,5.0,1395878400,Try the World Snack,19.0,972683275
3287,A3A1ENOW12T0QY,1400698987,5.0,1391040000,ZenPop,24.5,594012015
3288,A1K3TK0ZPH8726,1400698987,4.0,1384732800,Love With Food,9.99,439886341
3289,ALXYDVBZBGKJ2,1400698987,5.0,1389139200,SnackNation,9.99,558835155
3290,AQIYMF4X90D8E,1400698987,5.0,1390435200,ZenPop,24.5,594012015
3291,A1LMUHXVNBLTGZ,1400698987,5.0,1371340800,ZenPop,24.5,594012015
3292,A2ZZAM4LFM4IE1,1400698987,4.0,1386028800,Vegan Cuts Snack Box,22.95,899336795
3293,A3MUAD6VHBA2HJ,1400698987,5.0,1391212800,Love With Food,9.99,439886341
3294,A3QC3LJMNA9BPQ,1400698987,5.0,1395705600,Snakku,38.95,321732944
3295,AECLNQJFGWPGB,1400698987,4.0,1388620800,Universal Yums,13.0,594511488
3296,A2JOPUWVV0XQJ3,1400698987,5.0,1387411200,Yummy Bazaar World Sampler,9.95,594451647
3297,A1UW6UB820RU7A,1400698987,4.0,1395705600,Yummy Bazaar World Sampler,9.95,594451647
3298,A5X0YLIKQM6D2,1400698987,5.0,1394064000,Candy Club,39.99,511189877
3299,A2YFETILXM3VPH,1400698987,5.0,1376524800,NatureBox,5.0,528881469
3300,A2X6JEAEIUWHY9,1400698987,5.0,1388188800,Keto Krate,34.95,594482127
3301,A1EV3IB0ISBCFO,1400698987,5.0,1388448000,Love With Food,9.99,439886341
3302,A2YYETB6L8FQDN,1400698987,1.0,1390262400,Candy Club,39.99,511189877
3303,A1LVMN5KGE2PCX,1400698987,5.0,1396137600,Try the World Snack,19.0,972683275
3304,AIVPBPQ6F3KAX,1400698987,4.0,1367971200,Love With Food,9.99,439886341
3305,AQP9DU9L0O5YW,1400698987,5.0,1392249600,Yummy Bazaar World Sampler,9.95,594451647
3306,A3IGSIGEWBW4YX,1400698987,4.0,1388707200,ZenPop,24.5,594012015
3307,A35P0PHQOEQF7M,1400698987,5.0,1395100800,Snakku,38.95,321732944
3308,AHCL69FZ6XNL9,1400698987,4.0,1389052800,Vegan Cuts Snack Box,22.95,899336795
3309,A2SUM4E8HCM93Q,1400698987,5.0,1358640000,Try the World Snack,19.0,972683275
3310,A1WGMIN2659UUT,1400698987,3.0,1356480000,TokyoTreat,22.5,970407998
3311,AD1Z2TNZ7GEXT,1400698987,5.0,1396396800,Snackfair,15.5,13279300
3312,ATNZ05MUO4PRV,1400698987,4.0,1387929600,Bokksu,39.0,594481813
3313,A2HZ9PWYH5IBX2,1400698987,5.0,1396051200,Candy Club,39.99,511189877
3314,AVJXQ5L5WGTGR,1400698987,5.0,1401926400,Universal Yums,13.0,594511488
3315,A1WGEDFKCOTC75,1400698987,5.0,1387929600,Try the World Snack,19.0,972683275
3316,A3SHD504GDMEH,1400698987,5.0,1403740800,Love With Food,9.99,439886341
3317,ANOPNOJSVI4PH,1400698987,4.0,1397433600,Snakku,38.95,321732944
3318,A3OLLN3VV2SF0L,1400698987,4.0,1397088000,FitSnack,19.9,594477670
3319,A3F4V6YRX2PTDI,1400698987,5.0,1393459200,Snackfair,15.5,13279300
3320,A2QQ2GS40R57BU,1400698987,5.0,1389052800,Yummy Bazaar World Sampler,9.95,594451647
3321,A5KBC6M1KUIC8,1400698987,5.0,1393632000,Universal Yums,13.0,594511488
3322,ASZN6KJHFY5PJ,1400698987,5.0,1395878400,Universal Yums,13.0,594511488
3323,A2T4OJQFB1KT4C,1400698987,3.0,1391558400,Keto Krate,34.95,594482127
3324,A389SXHFZ82MZG,1400698987,4.0,1389484800,Universal Yums,13.0,594511488
3325,A2Z5IEQX78O15W,1400698987,5.0,1394755200,Snackfair,15.5,13279300
3326,A1BZ18U2EF4FAI,1400698987,5.0,1371427200,Universal Yums,13.0,594511488
3327,A3GADYS3CGOV43,1400698987,5.0,1396483200,Universal Yums,13.0,594511488
3328,A1AQEIM35KC7X,1400698987,1.0,1375574400,Vegan Cuts Snack Box,22.95,899336795
3329,A3I4MTIXADZFYS,1400698987,5.0,1371945600,NatureBox,5.0,528881469
3330,A1M8QFBIN85XW4,1400698987,1.0,1394236800,Try the World Snack,19.0,972683275
3331,A3SAN0HBKL4O51,1400698987,5.0,1403827200,Snackfair,15.5,13279300
3332,AGEENTQV5GUN,1400698987,5.0,1387670400,Candy Club,39.99,511189877
3333,A1RTAG101IYPX6,1400698987,3.0,1386288000,ZenPop,24.5,594012015
3334,A1S8FVNG0D97AM,1400698987,1.0,1380067200,Snakku,38.95,321732944
3335,AFWPH07F1FTXE,1400698987,4.0,1393372800,TokyoTreat,22.5,970407998
3336,A24UDQPNTOZDZV,1400698987,1.0,1394755200,ZenPop,24.5,594012015
3337,A38N05C5Y2QU8X,1400698987,5.0,1373760000,Universal Yums,13.0,594511488
3338,A34TSHMQXI0IRE,1400698987,4.0,1390608000,Vegan Cuts Snack Box,22.95,899336795
3339,A2LGTML989JKHU,1400698987,4.0,1395014400,Bokksu,39.0,594481813
3340,A1S00D6L97V4JL,1400698987,4.0,1376870400,SnackNation,9.99,558835155
3341,A2U9RZNVN4IDOB,1400698987,5.0,1390435200,ZenPop,24.5,594012015
3342,A3L2VWGB9LL610,1400698987,5.0,1395619200,Universal Yums,13.0,594511488
3343,A3NRMHM2N9GQ3N,1400698987,3.0,1404345600,Vegan Cuts Snack Box,22.95,899336795
3344,A2YFRNL3UPSEPK,1400698987,5.0,1379635200,TokyoTreat,22.5,970407998
3345,A389RHK4LOGTD3,1400698987,5.0,1389052800,Yummy Bazaar World Sampler,9.95,594451647
3346,AVVW18DUC0ONG,1400698987,3.0,1388448000,Keto Krate,34.95,594482127
3347,A2J068CA5AJXV8,1400698987,5.0,1396396800,Vegan Cuts Snack Box,22.95,899336795
3348,AZ3GQ97JJUBME,1400698987,5.0,1396915200,FitSnack,19.9,594477670
3349,A1BTULXPTQBGQ0,1400698987,5.0,1390435200,ZenPop,24.5,594012015
3350,AJUVE7TE62LHD,1400698987,5.0,1385856000,Snakku,38.95,321732944
3351,A43S117J45T73,1400698987,4.0,1389571200,MunchPak,9.95,594481902
3352,APUQNW6G8HZ0E,1400698987,5.0,1405036800,Love With Food,9.99,439886341
3353,A3MDIV4LRZALPT,1400698987,5.0,1386806400,Snackfair,15.5,13279300
3354,A2Q26MQC1SBRYK,1400698987,2.0,1388966400,Love With Food,9.99,439886341
3355,A2OR79ZBG3JQVP,1400698987,1.0,1387497600,TokyoTreat,22.5,970407998
3356,A3UWRHQW9K4GSZ,1400698987,5.0,1396310400,Try the World Snack,19.0,972683275
3357,A1AWXFMOX56DWM,1400698987,5.0,1387756800,FitSnack,19.9,594477670
3358,ACBS1QZDFZVGI,1400698987,5.0,1392768000,Keto Krate,34.95,594482127
3359,A2VH1NQ9XWAA78,1400698987,5.0,1387152000,Try the World Snack,19.0,972683275
3360,A1D52ND8HHNTDG,1400698987,4.0,1404691200,Snakku,38.95,321732944
3361,A2KJ43Z9LSL6S7,1400698987,5.0,1391126400,Bokksu,39.0,594481813
3362,A2MQ1NGA4OQIOY,1400698987,5.0,1389312000,ZenPop,24.5,594012015
3363,A2DWNXS5RU1VM4,1400698987,5.0,1390348800,Universal Yums,13.0,594511488
3364,A2Z8V9U418E7NR,1400698987,5.0,1388361600,Candy Club,39.99,511189877
3365,AZ6XZX8ZSTY6H,1400698987,4.0,1404086400,Universal Yums,13.0,594511488
3366,AH9B734YE7TEC,1400698987,2.0,1391126400,Keto Krate,34.95,594482127
3367,A1XF25FHH2NQD6,1400698987,5.0,1377129600,SnackNation,9.99,558835155
3368,AYC7L2YJMZOOC,1400699169,5.0,1405296000,Keto Krate,34.95,594482127
3369,A1DLUOL9P1VF4A,1400699169,4.0,1402272000,FitSnack,19.9,594477670
3370,A393VR8USGJSEO,1400699169,4.0,1376265600,Vegan Cuts Snack Box,22.95,899336795
3371,A3GKRQWPAIZR3L,1400699169,5.0,1383523200,SnackNation,9.99,558835155
3372,A3OOXP5KB9AZYV,1400699169,5.0,1403740800,Yummy Bazaar World Sampler,9.95,594451647
3373,A1U32HB899JX1U,1400699169,5.0,1393718400,Universal Yums,13.0,594511488
3374,A361JAOVLQCXEL,1400699169,3.0,1397001600,ZenPop,24.5,594012015
3375,AN03U8K3VFUQR,1400699169,5.0,1400716800,MunchPak,9.95,594481902
3376,A2WJTGGZGDHB1Z,1400699169,4.0,1377993600,SnackNation,9.99,558835155
3377,A1X4WM14KM3QJU,1400699169,5.0,1400284800,Yummy Bazaar World Sampler,9.95,594451647
3378,A2IQSNBMGS45X9,1400699169,5.0,1400976000,FitSnack,19.9,594477670
3379,A14WPFAE0AS6SH,1400699169,5.0,1401753600,Yummy Bazaar World Sampler,9.95,594451647
3380,AIY63PF337QF4,1400699169,5.0,1389571200,MunchPak,9.95,594481902
3381,A2T3BXT1BLDAH5,1400699169,2.0,1403481600,Universal Yums,13.0,594511488
3382,A2J4BQZ8E3IG1S,1400699169,5.0,1396915200,ZenPop,24.5,594012015
3383,A3PD8JD9L4WEII,1400699169,5.0,1372204800,NatureBox,5.0,528881469
3384,A3VEJGA8LMWAOX,1400699169,5.0,1394668800,Vegan Cuts Snack Box,22.95,899336795
3385,A2ITTU8FLM4BL6,1400699169,4.0,1404172800,NatureBox,5.0,528881469
3386,A3BLWZMSLSYJ78,1400699169,5.0,1391212800,Try the World Snack,19.0,972683275
3387,A1HNO514OT6YPT,1400699169,4.0,1395273600,FitSnack,19.9,594477670
